Wed May 27 06:11:01 +0000 2020	1265525897836269573	1265525897836269573	161 In Lagos As NCDC Reports 276 New Cases Of #CoronaVirusInNigeriaClick: https://t.co/KmAQU2t6B1#coronavirus… https://t.co/J4iQPat8m1	True	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	None	None	None	None	None	None	None	None	None	719934970354081792	719934970354081792	Naijaloveinfo	naijaloveinfo	Nigeria	Naijaloveinfo... Truly for everyone. Online News, Videos, Online Advert & Social Media; Phone: +2349012623404; Email: naijaloveinfo@gmail.com#Naijaloveinfo	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Wed May 27 06:06:54 +0000 2020	1265524863755866112	1265524863755866112	276 New COVID-19 Cases, Reported in Nigeria On May 26 https://t.co/cnuWeTJgzB #Lagos #CoronaVirusInNigeria	False	<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>	None	None	None	None	None	None	None	None	None	933842782778781697	933842782778781697	precious	toptipznews	None	Contact toptipz for advert PlacementToptipzads@gmail.com	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Wed May 27 05:04:47 +0000 2020	1265509232268513280	1265509232268513280	Rising cases in the South- South as #NCDC announces 276 new cases of #coronavirusinnigeria, 8344 confirmed cases, 2… https://t.co/c757ddrWP6	True	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	None	None	None	None	None	None	None	None	None	212550203	212550203	Joshua Osagie	joshuaosagie	Nigeria	Founder @theforefrontng, Blogger, Media Strategist, Research Scientist, HR - MBA. +2348124620827 (official whatsapp)	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Wed May 27 05:04:39 +0000 2020	1265509198756020224	1265509198756020224	Rising cases in the South- South as #NCDC announces 276 new cases of #coronavirusinnigeria, 8344 confirmed cases, 2… https://t.co/OTi8Dl9cMt	True	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	None	None	None	None	None	None	None	None	None	729217349174308864	729217349174308864	TheForefront MediaOrg	theforefrontng	Nigeria	Welcome To The Forefront Media Org. Global & Nigerian News, livestream, Entertainment, Business, Health, Technology, Media Strategy and Brand marketing	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Wed May 27 00:15:17 +0000 2020	1265436375907778560	1265436375907778560	Most people downplaying #CoronaVirusinNigeria are not science inclined. They don't even know what microbes are. The… https://t.co/ApYiclwZEt	True	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	None	None	None	None	None	None	None	None	None	1241242178724270080	1241242178724270080	T😭P J🤣KER	ModernSage234	None	I am light. I am darkness. The force is strong with me. I read a whole lot of books. I bend like water. I seek Esoteric knowledge.	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Tue May 26 23:06:17 +0000 2020	1265419010792980481	1265419010792980481	#CoronavirusInNigeria: #NCDC Confirms 276 New #COVID19 Cases In #Nigeria https://t.co/aqimwFUXwq	False	<a href="http://publicize.wp.com/" rel="nofollow">WordPress.com</a>	None	None	None	None	None	None	None	None	None	1090188335665111040	1090188335665111040	EkoHotBlog	ekohotblog	Lagos, Nigeria	Eko Hot Blog is a news site that feeds the public with news reports of national and international significance. http://ekohotblog.com	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Tue May 26 22:50:19 +0000 2020	1265414994524585985	1265414994524585985	BREAKING: Nigeria Records 276 New Cases Of COVID-19, Total Infections Rise To 8,344 https://t.co/EA7Y8teKDs	False	<a href="http://publicize.wp.com/" rel="nofollow">WordPress.com</a>	None	None	None	None	None	None	None	None	None	1242890876449361922	1242890876449361922	#CoronaVirusInNigeria	coronavirusinng	Abuja, Nigeria	An interactive portal created to curb the spread of fake news about #CoronaVirusInNigeria #COVID19. Portal updates everyminute using verified data from @NCDCgov	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Tue May 26 22:48:01 +0000 2020	1265414417136705537	1265414417136705537	#COVID19#Coronavirus#COVID19Nigeria#CoronavirusInNigeria#BREAKING: #Nigeria Records 276 COVID-19 Cases, See Bre… https://t.co/PtwyVzkDHA	True	<a href="http://publicize.wp.com/" rel="nofollow">WordPress.com</a>	None	None	None	None	None	None	None	None	None	1230706794806140929	1230706794806140929	NewsOne Nigeria	NewsOneNG	Nigeria	http://Newsoneng.com is a digital news media in Nigeria. We deliver news just the way you love it.	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Tue May 26 22:38:32 +0000 2020	1265412030149861382	1265412030149861382	#COVID19#Coronavirus#COVID19Nigeria#CoronavirusInNigeriaCoronavirus In #Nigeria: FG Gives Update On Reopening O… https://t.co/KmETLXnagy	True	<a href="http://publicize.wp.com/" rel="nofollow">WordPress.com</a>	None	None	None	None	None	None	None	None	None	1230706794806140929	1230706794806140929	NewsOne Nigeria	NewsOneNG	Nigeria	http://Newsoneng.com is a digital news media in Nigeria. We deliver news just the way you love it.	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Tue May 26 21:58:04 +0000 2020	1265401845410865154	1265401845410865154	NCDC----meansNew Case Don Come.That's what I'm going to tell my  children.#CoronaVirusInNigeria #CoronavirusLockdown #StaySafeNigeria	False	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	None	None	None	None	None	None	None	None	None	722550186866839553	722550186866839553	DEAR BEAUTY🕊🌺🌼🌹	__DearBeauty	DELTA 🇳🇬MY FATHER'S HOUSE.	A Worshiper & Lover of God/Law Student 📚/Soon to be Attorney ⚖ /Jesus Baby/Wife Material 100M Yards/ChelseaFC 💙/Chubby Lady/Nice Person but I don't take Shit.	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Tue May 26 19:56:27 +0000 2020	1265371239360626689	1265371239360626689	#CoronaVirusInNigeria https://t.co/buW1DsopiP	False	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	None	None	None	None	None	None	None	None	None	25499112	25499112	The Dude	El_BlackKnight	None	Still waters run deep...	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	und
Tue May 26 19:14:52 +0000 2020	1265360776115687433	1265360776115687433	Do you think contacting #CoronaVirusInNigeria is dangerous and might lead to death?P.S: For results of previous survey, see above☝️	False	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	1264932984525852674	1264932984525852674	129505474	129505474	timithelaw	None	None	None	None	129505474	129505474	#YouthsInMotion	timithelaw	Lagos, Ibadan, Nigeria	Timi OlagunjuTech Lawyer👨‍⚖ 🤳 Policy Consultant ♟ Author👨‍💻 Speaker 🗣  My most urgent question is, 'What are you doing for start-ups today?'#MWF2015	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Tue May 26 19:03:34 +0000 2020	1265357931266138113	1265357931266138113	Africa’s #coronavirus cases now over 115,000#CoronaVirusInNigeria #CoronavirusLockdown	False	<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>	None	None	None	None	None	None	None	None	None	18356802	18356802	Sola Charles🇳🇬	solazed	Vancouver, British Columbia	Journalist, media trainer/communicator, advocate for developmental health/SRHR, friend of the earth, good listener.  Health Editor, Vanguard Media Ltd	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Tue May 26 18:37:01 +0000 2020	1265351249207136256	1265351249207136256	"...no part of Rivers state is or will be under any lockdown from this moment and this will be so, except where it… https://t.co/KGpwCemDVi	True	<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>	None	None	None	None	None	None	None	None	None	569053466	569053466	Legit.ng	legitngnews	Lagos, Nigeria	http://Legit.ng (ex http://NAIJ.com) – leading the way. We cover politics, business, sports, entertainment news&more to enrich Nigerians’ lives.	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Tue May 26 16:01:07 +0000 2020	1265312013712011269	1265312013712011269	Coronavirus Safety Series Tip #1Cover your nose and your mouth with the mask, don't leave your nose exposed!… https://t.co/IuXp0QNXec	True	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	None	None	None	None	None	None	None	None	None	1072943560738123784	1072943560738123784	Bridge QE Africa	BridgeqeA	Accra, Ghana	Bridge Quality Education Africa is made of university students who seek to bridge the educational inequalities amongst children. IG: @bridgeQEA fb:bridgeqe	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Tue May 26 13:35:10 +0000 2020	1265275283944456192	1265275283944456192	People go die yakpa #CoronaVirusInNigeria	False	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	None	None	None	None	None	None	None	None	None	1241242178724270080	1241242178724270080	T😭P J🤣KER	ModernSage234	None	I am light. I am darkness. The force is strong with me. I read a whole lot of books. I bend like water. I seek Esoteric knowledge.	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Tue May 26 13:16:02 +0000 2020	1265270471395872769	1265270471395872769	“How can a man be fighting for his manager and in another breath be asking for state of emergency?” - Rivers Stat… https://t.co/HLctjlwHfQ	True	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	None	None	None	None	None	None	None	None	414865666	414865666	Kofi Bartels	Kofi_Bartels	Global	Award-Winning Broadcast Journalist• Public Affairs/Strategic Comms Consultant•Public Speaker• #YMedia100• RT's # my views/endorsemnent• mediaedge.mail@gmail.com	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Tue May 26 13:11:04 +0000 2020	1265269219387682817	1265269219387682817	Please, watch and draw your conclusions This is an "Isolation Centre" in Kano State that's supposed to be housing… https://t.co/oenILGdL0d	True	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	None	None	None	None	None	None	None	None	None	1261001758723227650	1261001758723227650	NIK Dust As I Am	NewtonNikSr	None	Dust as I am	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Tue May 26 12:59:35 +0000 2020	1265266329092833281	1265266329092833281	#covid19 Solidarity, not stigma for Covid19 survivors.#theydidnotaskforthis #thehuddleafricainitiative… https://t.co/TuDvdWK4tL	True	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	None	None	None	None	None	None	None	None	1222969802840584193	1222969802840584193	ThehuddleAfricainitiative	ThehuddleA	Abuja, Nigeria	A not-for-profit organization. Our aim is to end the stigmatization of certain disease conditions, and to support persons living with such conditions.	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Tue May 26 12:52:15 +0000 2020	1265264487231369218	1265264487231369218	Naija I dey hail.  #naijacoro #baddo #Naija #CoronaVirusInNigeria https://t.co/SNukvpFzdw	False	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	None	None	None	None	None	None	None	None	None	895033559974637569	895033559974637569	Tejuola Abrahamson	iamabrahamson	Lagos, Nigeria	Filmmaker||Director||Producer||Scheduler||Writer|| Abrahamson. . .    #filmmaker IG: https://www.instagram.com/iamabrahamson/	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Tue May 26 10:59:08 +0000 2020	1265236019823116289	1265236019823116289	😂 😂 Sweet mama and Kmama pon the beat. Las las family is all that matters.. 😘 🤗#CoronaVirusInNigeria #COVID… https://t.co/SXql6rxl1S	True	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	None	None	None	None	None	None	None	None	None	394926808	394926808	Taiye ``	tsloww	Abuja, Nigeria	Former rapper, unsuccessful blogger,   and prospective Twitter influenza. #FUTA Alumni..Biochemist.. (Klass12).. Leo ♌. RTs do not = endorsement.  #TeamChelsea	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Tue May 26 10:58:48 +0000 2020	1265235936931127301	1265235936931127301	NAFDAC DG says #Nigeria to continue clinical trial of Hydroxychloroquine for the treatment of #COVID19 patients des… https://t.co/BrYlR7CYH0	True	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	None	None	None	None	None	None	None	None	None	212550203	212550203	Joshua Osagie	joshuaosagie	Nigeria	Founder @theforefrontng, Blogger, Media Strategist, Research Scientist, HR - MBA. +2348124620827 (official whatsapp)	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Tue May 26 10:58:38 +0000 2020	1265235892551254016	1265235892551254016	NAFDAC DG says #Nigeria to continue clinical trial of Hydroxychloroquine for the treatment of #COVID19 patients des… https://t.co/tmfVwr43L9	True	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	None	None	None	None	None	None	None	None	None	729217349174308864	729217349174308864	TheForefront MediaOrg	theforefrontng	Nigeria	Welcome To The Forefront Media Org. Global & Nigerian News, livestream, Entertainment, Business, Health, Technology, Media Strategy and Brand marketing	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Tue May 26 10:55:32 +0000 2020	1265235111496298496	1265235111496298496	I have defended the existence of #CoronaVirusInNigeria several times, lecture people about this virus and urge them… https://t.co/yl06PZ9ml9	True	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	None	None	None	None	None	None	None	None	None	179085957	179085957	Adé Rẹ̀mí Tijani®	TheOnlyATM	Lagos, Nigeria	Patriotic 🇳🇬 | Public Administrator | Digital Marketer | Political / Public Affairs Analyst | Social Crusader | Activist |  Lover of God | Realist | Critic	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Tue May 26 10:50:58 +0000 2020	1265233963842506752	1265233963842506752	@kfayemi see this beautiful pencil drawing by Bose Okeowo @ArtDiadem ,a special need lady from Ekiti with passion f… https://t.co/Mg9k94ovvS	True	<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>	None	None	31524221	31524221	kfayemi	None	None	None	None	228383551	228383551	A.Olalekan 🇳🇬	Maworry22	Lagos	Brand Reporter| Social Media Analyst|Author #Muisng| Wordpress  Advocate| Tech Enthusiast| Content Writer|	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Tue May 26 10:44:58 +0000 2020	1265232453695913984	1265232453695913984	Clay Richie: In Britain As In Nigeria: One Rule For Them, Anoth... https://t.co/lRR8pkCCVD #News #Nigeria #Africa… https://t.co/yWklVKPoZB	True	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	None	None	None	None	None	None	None	None	None	63171824	63171824	CLAY RICHIE	Richie_Clay	Abuja	Computer scientist | Blogger | Chelsea DieHard Fan | Supports Good GovernanceContact :- richigweclay@gmail.com for advert placements.	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Tue May 26 10:41:00 +0000 2020	1265231454650408962	1265231454650408962	Relief as Jigawa discharges 32 #COVID19 patientshttps://t.co/03h6kncwx2#news #Nigeria #CoronaVirusInNigeria… https://t.co/72uVECWXij	True	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	None	None	None	None	None	None	None	None	None	212550203	212550203	Joshua Osagie	joshuaosagie	Nigeria	Founder @theforefrontng, Blogger, Media Strategist, Research Scientist, HR - MBA. +2348124620827 (official whatsapp)	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Tue May 26 10:40:52 +0000 2020	1265231421691617282	1265231421691617282	Relief as Jigawa discharges 32 #COVID19 patientshttps://t.co/xNzXqotOVQ#news #Nigeria #CoronaVirusInNigeria… https://t.co/4UzQ5oR2K1	True	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	None	None	None	None	None	None	None	None	None	729217349174308864	729217349174308864	TheForefront MediaOrg	theforefrontng	Nigeria	Welcome To The Forefront Media Org. Global & Nigerian News, livestream, Entertainment, Business, Health, Technology, Media Strategy and Brand marketing	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Tue May 26 10:23:11 +0000 2020	1265226971006603266	1265226971006603266	A team of researchers from Babcock University, Ilisan-Remo, is currently working on a cure for the coronavirus. … https://t.co/tnhSOtS7V8	True	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	None	None	None	None	None	None	None	None	None	1039114731070607362	1039114731070607362	Talkabout Lagos	talkaboutlagos	Nigeria	Lagos Metro News & Info - Daily Lagos life features the bizarre, the utterly bewildering, and the absolutely jaw-dropping. We give our take on these here.	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Tue May 26 09:59:48 +0000 2020	1265221086519705600	1265221086519705600	#FakeNewsAlert #fakenews #coronavirusng #CoronaVirusInNigeria #covid19 #alonetogether #stayinformed #staysafemn… https://t.co/G0b9G3JkXX	True	<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>	None	None	None	None	None	None	None	None	None	1247827983513124865	1247827983513124865	COVID-19 STAY INFORMED	19Informed	None	We disseminating factual information on the progress of COVID-19 in Nigeria	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	und
Tue May 26 09:39:26 +0000 2020	1265215961923231744	1265215961923231744	Solving a problem is an everlasting passion for me. #Covid19Nigeria #CoronaVirusInNigeria @channelstv @NTANewsNow… https://t.co/WEKyGqd3Gx	True	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	1265215960128118785	1265215960128118785	1247484180570746880	1247484180570746880	IwuohaCaleb	None	None	None	None	1247484180570746880	1247484180570746880	Iwuoha Caleb	IwuohaCaleb	None	Project Manager || Mechatronics Engineer🖤Backend Developer || Python/C Programmer👩‍💻Machine Learning || Robotics || Food😁Space Exploration Enthusiast 🚀	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Tue May 26 09:37:54 +0000 2020	1265215575082496000	1265215575082496000	Working from has been very tedious since the lockdown was in effect. What challenges have you faced and how have yo… https://t.co/IGkGaTkcro	True	<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>	None	None	None	None	None	None	None	None	None	569053466	569053466	Legit.ng	legitngnews	Lagos, Nigeria	http://Legit.ng (ex http://NAIJ.com) – leading the way. We cover politics, business, sports, entertainment news&more to enrich Nigerians’ lives.	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Tue May 26 09:29:28 +0000 2020	1265213452043386880	1265213452043386880	COVID-19 POP: Corp Members To Receive Discharge Certificates At LGAs. https://t.co/num4lSg2Tk #stopcovidlies… https://t.co/YyzvoGkQRf	True	<a href="http://twitter.com/download/iphone" rel="nofollow">Twitter for iPhone</a>	None	None	None	None	None	None	None	None	None	1960705897	1960705897	KOKO TV Nigeria	KOKO_TV	Lagos State, Nigeria	British Digital Fashion Platform in Nigeria ✉️ nigeria@kokointernet.com	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Tue May 26 09:16:15 +0000 2020	1265210129336721415	1265210129336721415	This covid19 pandemic has taught me how to save more and spend less. I now know what the true meaning of needs and… https://t.co/OuhjR71MTv	True	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	None	None	None	None	None	None	None	None	None	1086164154786959360	1086164154786959360	thegreatshinga_	thegreatshinga_	None	Creative director. Art and Fashion Craft.I cheated on my fears, broke up with my doubts, and now I'm about to marry my dreams.	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Tue May 26 09:08:15 +0000 2020	1265208114397294594	1265208114397294594	Isn't it strange how everybody in Nigeria is now having Malaria? Did the number of mosquitoes in Nigeria quadruple… https://t.co/Vnf8bSFFzm	True	<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>	None	None	None	None	None	None	None	None	None	212838550	212838550	Nejeeb Bello Oyarese	NejeebBello	Nigeria	I write about Nigeria.	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Tue May 26 08:25:11 +0000 2020	1265197276731002881	1265197276731002881	Who else has noticed that Nigerians are no more afraid of #CoronaVirusInNigeria anymore? Few weeks ago when… https://t.co/FzHRrxF9C0	True	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	None	None	None	None	None	None	None	None	None	809148614	809148614	Emuobor	GracedUp1	In the world	PR,Sales and Marketing.	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Tue May 26 08:22:23 +0000 2020	1265196571450376192	1265196571450376192	Wonders of mother nature. Mother warrior wins over all problems!! #CoronaVirusInNigeria #CoronaWarriors… https://t.co/kUPPIBJE0N	True	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	None	None	None	None	None	None	None	None	None	3730981095	3730981095	Raj P.	rajneesh_0888	West Africa	Global वर्‍हाडी, #Twactivist	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Tue May 26 08:20:11 +0000 2020	1265196016489373698	1265196016489373698	#COVID19: Corps members to collect NYSC certificates at LGAs following POPhttps://t.co/9w0BWnodGF#news… https://t.co/zof6XBdnKw	True	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	None	None	None	None	None	None	None	None	None	212550203	212550203	Joshua Osagie	joshuaosagie	Nigeria	Founder @theforefrontng, Blogger, Media Strategist, Research Scientist, HR - MBA. +2348124620827 (official whatsapp)	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Tue May 26 08:19:58 +0000 2020	1265195965339795458	1265195965339795458	#COVID19: Corps members to collect NYSC certificates at LGAs following POPhttps://t.co/EFs3NqpM7c#news… https://t.co/jKR46CXAHK	True	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	None	None	None	None	None	None	None	None	None	729217349174308864	729217349174308864	TheForefront MediaOrg	theforefrontng	Nigeria	Welcome To The Forefront Media Org. Global & Nigerian News, livestream, Entertainment, Business, Health, Technology, Media Strategy and Brand marketing	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Tue May 26 06:52:05 +0000 2020	1265173847336275968	1265173847336275968	Oyo State got four cases, Gombe admitted three new cases, Osun also confirmed two new cases.… https://t.co/YhBYKPHStD	True	<a href="https://www.echobox.com" rel="nofollow">Echobox</a>	None	None	None	None	None	None	None	None	None	57320024	57320024	The Guardian Nigeria	GuardianNigeria	Nigeria	Independent journalism since 1983.WhatsApp - +2348136370421Follow our entertainment and lifestyle supplement @GuardianNigeria	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Mon May 25 23:46:33 +0000 2020	1265066755711475719	1265066755711475719	#Arewatwitter #CoronaVirusInNigeria #NCDC # https://t.co/An61HpqyWm	False	<a href="https://mobile.twitter.com" rel="nofollow">Twitter Web App</a>	None	None	None	None	None	None	None	None	None	752521951348985856	752521951348985856	Boda Tunde "Ideastore"	TundeOloro	Osun state, Nigeria	True African || Media expert || Jesus' lover.I work with IDEASTORE SOLUTIONS, a full service advertising agency. we conduct your campaigns from start to finis	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	und
Mon May 25 23:17:17 +0000 2020	1265059392216498178	1265059392216498178	BREAKING: Nigeria Reports 229 New COVID-19 Cases, Total Infections Hit 8,068 https://t.co/IBwqrrR1nD	False	<a href="http://publicize.wp.com/" rel="nofollow">WordPress.com</a>	None	None	None	None	None	None	None	None	None	1242890876449361922	1242890876449361922	#CoronaVirusInNigeria	coronavirusinng	Abuja, Nigeria	An interactive portal created to curb the spread of fake news about #CoronaVirusInNigeria #COVID19. Portal updates everyminute using verified data from @NCDCgov	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Mon May 25 22:44:22 +0000 2020	1265051108826853376	1265051108826853376	#COVID19#Coronavirus#COVID19Nigeria#CoronavirusInNigeria#BREAKING: #Nigeria Records 229 COVID-19 Cases, See Bre… https://t.co/oBCiZWp6M0	True	<a href="http://publicize.wp.com/" rel="nofollow">WordPress.com</a>	None	None	None	None	None	None	None	None	None	1230706794806140929	1230706794806140929	NewsOne Nigeria	NewsOneNG	Nigeria	http://Newsoneng.com is a digital news media in Nigeria. We deliver news just the way you love it.	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Mon May 25 22:43:19 +0000 2020	1265050845449773056	1265050845449773056	Stop abortion, you will not listen, now see your children on you legs😂😂🤷🤷😂😂😂#covid #LetsTalk #lockdown #Nigeria… https://t.co/Hq2W24FhQ8	True	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	None	None	None	None	None	None	None	None	None	3240711864	3240711864	Canadian Boyfriend 🇨🇦	Kingpresh01	None	I'm a cool, crazy and funny kinda guy, not perfect though, but fun to be with.	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
Mon May 25 19:37:02 +0000 2020	1265003963335823363	1265003963335823363	#Covid_19 #CoronaVirusInNigeria #slayQueens https://t.co/P6wrMWmfZC	False	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	None	None	None	None	None	None	None	None	None	1264488577712431106	1264488577712431106	Effritin_Panda	Effritin_Panda	Nigeria	Effritin panda!!!!!! 🐼	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	und
Mon May 25 19:08:12 +0000 2020	1264996708221702144	1264996708221702144	Do you think social media has been instrumental in the fight against corruption? #CoronaVirusInNigeria #Corruptionvirusandcovid19	False	<a href="http://twitter.com/download/android" rel="nofollow">Twitter for Android</a>	1264993606730944512	1264993606730944512	142851361	142851361	McBluetoothCCFR	None	None	None	None	142851361	142851361	#EndSars	McBluetoothCCFR	Abjua, Nigeria	OAP @ncbn_ng || Media Advocate  || MC || PR || Podcaster || Actor || Content developer @Popcornandreels I write #InInk✒ #poetry	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	en
